gender;age;daily_screen_time_hours;phone_usage_hours;laptop_usage_hours;tablet_usage_hours;tv_usage_hours;social_media_hours;work_related_hours;entertainment_hours;gaming_hours;sleep_duration_hours;physical_activity_hours_per_week;location_type;mental_health_score;stress_level;mood_rating
1;27;9.9;2.6;3.1;0.1;4.0;4.5;4.0;0.2;1.1;6.4;1.9;2;47.0;10;2.0
0;55;8.3;3.3;2.8;0.2;2.6;4.5;3.8;1.7;1.5;6.8;0.0;1;44.0;10;1.0
1;17;8.2;1.8;2.0;1.4;2.1;4.5;3.9;0.4;1.6;7.8;0.0;2;41.0;10;1.0
1;53;7.7;2.4;3.4;0.9;2.1;4.5;3.9;0.2;0.4;6.2;1.3;2;49.0;9;1.0
0;20;6.5;2.9;0.0;1.3;1.5;4.5;4.3;0.6;1.1;6.6;0.0;1;49.0;10;1.0
1;22;6.4;1.3;2.0;0.7;1.9;4.5;4.2;0.4;0.9;6.2;0.0;0;43.0;10;1.0
2;41;4.9;1.2;2.9;0.1;1.6;3.1;3.8;2.0;1.9;7.2;3.8;2;77.0;4;5.3
1;23;8.1;1.3;2.1;1.7;2.5;4.5;3.9;1.4;0.6;6.7;0.4;1;39.0;10;1.0
1;51;2.2;1.7;0.0;0.4;1.1;0.8;1.4;2.6;2.5;7.8;4.9;1;83.0;1;10.0
1;47;5.3;1.2;3.0;1.1;1.1;4.0;3.9;1.8;1.3;7.1;1.1;2;63.0;7;3.3
1;65;6.5;1.4;2.3;1.3;2.6;3.8;4.0;1.6;1.3;7.4;8.0;2;75.0;6;4.0
1;56;5.4;2.8;1.9;0.6;0.9;4.2;4.2;2.2;1.0;6.9;1.9;0;69.0;7;2.9
0;58;3.0;1.9;1.6;0.0;0.5;1.7;2.1;2.4;2.1;8.7;7.7;1;82.0;2;7.4
2;38;6.2;2.3;3.7;0.2;0.7;4.5;3.8;1.0;1.1;7.6;0.0;2;50.0;8;1.6
1;29;5.8;1.5;2.0;1.0;2.1;4.0;3.5;1.6;1.4;7.6;3.9;2;53.0;7;1.6
0;73;6.4;1.4;1.2;0.9;4.0;4.5;4.1;0.5;0.9;7.5;2.1;1;54.0;8;1.8
0;68;3.6;2.3;0.6;1.4;0.5;0.6;1.1;2.3;2.8;7.0;4.1;1;81.0;1;8.8
0;46;6.6;2.1;2.3;1.3;2.0;4.5;3.8;1.3;0.9;7.0;0.3;2;57.0;8;1.4
1;46;5.6;2.7;2.6;0.0;1.6;2.3;3.5;1.2;1.4;7.2;3.5;2;58.0;4;5.6
1;38;7.4;3.2;1.6;1.5;2.5;4.5;3.7;1.2;0.7;6.8;0.0;1;42.0;10;1.5
1;55;3.5;1.4;0.9;0.0;2.0;2.9;3.1;1.5;1.9;7.4;2.6;1;75.0;4;5.8
0;66;8.3;2.8;3.0;1.0;2.6;4.5;3.9;1.0;1.5;7.3;0.0;1;49.0;10;1.0
0;63;4.4;1.0;0.5;2.1;1.7;2.8;3.4;1.6;1.2;7.4;4.4;2;68.0;4;6.6
1;63;7.7;3.9;3.7;0.8;0.6;4.1;3.8;1.7;1.0;7.2;4.3;2;67.0;7;4.2
1;72;1.3;1.3;0.7;0.0;0.7;2.0;2.4;2.1;2.5;7.0;11.0;1;93.0;2;9.7
0;66;3.8;2.6;0.1;0.4;1.6;1.1;1.5;2.6;2.2;6.6;6.2;0;93.0;1;7.2
0;26;5.3;1.0;0.2;1.9;1.9;4.5;4.1;1.9;1.2;6.9;0.0;1;52.0;9;2.1
2;53;2.5;1.9;0.3;0.5;1.0;0.3;1.1;2.1;2.6;8.5;4.7;1;85.0;1;9.1
0;16;10.0;3.4;1.2;1.4;3.4;4.5;3.8;1.6;0.8;7.8;1.1;2;53.0;10;1.0
1;17;5.8;1.3;1.0;0.0;2.3;4.5;4.1;1.4;1.5;7.8;0.9;2;47.0;10;1.0
0;63;6.0;4.0;2.6;0.4;0.0;4.5;3.9;1.5;1.0;7.1;0.0;1;58.0;8;4.0
0;51;5.1;2.0;2.5;0.5;1.3;2.7;3.6;1.9;1.7;7.5;8.7;2;73.0;4;5.3
1;63;5.0;2.9;1.3;1.8;0.4;3.2;3.6;1.6;1.7;8.0;0.7;2;60.0;5;4.3
0;70;9.8;2.4;4.9;0.4;3.3;4.5;3.7;0.8;0.9;7.7;1.3;2;58.0;9;1.0
0;31;3.0;2.4;1.2;0.0;0.0;4.1;3.9;1.7;0.7;7.0;1.8;1;55.0;8;2.7
1;73;5.1;0.7;1.4;2.0;1.8;2.6;3.4;1.6;1.4;7.5;3.6;0;75.0;4;5.8
0;63;2.9;1.6;0.1;0.7;1.5;0.7;1.3;2.4;1.8;7.5;4.4;2;84.0;1;10.0
0;16;8.6;3.1;1.4;1.0;2.2;4.5;3.7;1.6;1.6;7.2;1.4;0;51.0;9;1.0
0;16;5.9;1.7;1.8;0.0;1.7;4.5;3.7;0.5;1.6;7.3;0.0;2;53.0;10;1.0
1;42;5.9;2.1;0.2;0.8;3.5;2.2;3.3;1.9;1.5;6.8;4.0;2;77.0;3;5.9
1;68;3.7;0.6;1.0;0.6;2.3;3.8;3.6;1.0;1.3;7.8;8.2;1;72.0;6;3.9
0;37;2.6;1.5;1.9;0.0;0.0;3.0;3.3;1.5;1.3;7.3;8.5;2;80.0;4;8.2
1;51;6.7;3.0;0.9;1.0;2.8;3.7;3.4;2.1;0.5;7.1;2.5;1;64.0;6;4.8
0;46;2.2;0.8;0.7;0.0;1.6;3.3;3.6;1.2;1.1;7.7;2.0;0;70.0;5;8.3
0;47;6.2;2.6;2.4;0.0;2.8;4.5;3.6;2.0;1.2;8.1;0.0;2;53.0;8;3.4
1;15;5.8;2.2;0.1;1.3;1.1;4.5;4.0;0.8;0.8;7.5;1.1;2;54.0;10;1.0
0;33;2.3;1.8;0.3;0.2;0.3;1.6;2.4;2.5;2.0;7.7;5.5;0;76.0;2;6.9
0;16;4.6;1.7;1.7;0.3;0.1;4.5;3.9;0.1;1.8;7.8;1.5;2;48.0;10;1.3
1;67;6.0;1.6;2.4;0.7;2.5;2.6;3.5;2.0;1.8;6.8;3.8;2;75.0;4;5.1
0;58;5.0;1.6;1.8;0.4;2.2;4.5;4.0;0.6;1.3;7.4;0.0;2;42.0;10;1.0
0;40;4.7;2.8;1.3;1.0;0.8;1.6;2.4;2.5;2.7;7.7;5.1;0;92.0;2;7.8
0;46;2.3;1.6;1.2;0.7;0.0;1.6;2.3;2.6;2.1;8.0;4.5;2;76.0;2;7.2
0;20;9.5;3.6;2.6;0.0;2.5;4.5;3.9;1.9;1.4;6.6;5.1;2;62.0;7;4.3
1;46;4.1;2.3;2.4;0.2;0.0;2.2;3.4;1.9;1.7;7.7;2.3;1;69.0;3;6.4
0;69;5.9;1.5;1.6;0.1;3.6;4.5;3.9;0.4;1.1;7.6;0.9;1;53.0;9;2.4
0;18;4.9;2.9;1.2;0.3;0.0;4.5;3.8;1.4;0.9;6.9;0.0;1;44.0;10;1.0
0;69;5.0;2.6;1.5;0.7;1.4;3.9;3.8;2.3;1.1;7.1;1.2;2;66.0;7;2.7
0;25;3.9;0.5;0.7;0.8;1.6;4.0;4.1;1.2;0.9;7.4;0.3;2;53.0;8;1.9
1;70;3.4;1.1;1.3;0.0;1.8;4.5;3.7;1.8;1.1;8.8;2.4;2;58.0;8;1.5
0;73;4.7;1.9;1.0;1.2;1.7;4.5;3.5;1.5;1.2;7.0;1.4;2;53.0;8;2.7
1;31;3.3;0.6;1.4;0.5;1.5;2.1;2.5;2.7;1.8;7.8;4.0;1;73.0;3;7.3
1;52;5.1;3.9;1.0;0.0;1.0;3.8;3.8;1.4;1.5;7.2;3.5;2;66.0;6;2.9
1;38;6.7;2.7;2.1;1.2;1.2;4.5;3.8;1.3;0.9;6.7;1.6;2;49.0;8;1.1
2;19;6.1;2.0;2.4;0.0;0.7;4.5;4.1;1.2;1.1;7.6;2.7;2;54.0;8;1.0
0;66;3.8;1.7;1.1;0.0;1.5;1.7;2.3;2.5;2.0;6.8;2.9;1;78.0;2;8.8
0;48;2.8;1.5;0.6;1.9;0.0;3.8;4.1;1.5;1.1;8.4;0.8;2;61.0;6;5.5
0;20;5.8;0.2;2.3;0.7;1.7;4.5;3.7;1.6;1.4;6.8;0.8;2;49.0;10;1.2
0;36;2.9;0.4;1.7;0.2;1.3;0.6;1.3;1.9;2.8;7.3;4.9;2;90.0;1;9.4
0;25;7.8;3.7;1.1;0.7;2.2;4.5;4.1;0.4;1.1;7.3;0.0;0;52.0;10;1.3
0;62;6.8;3.4;3.0;0.5;1.1;3.8;3.8;1.0;1.9;7.5;3.9;1;59.0;6;4.2
1;30;4.4;1.5;0.9;0.6;2.0;2.8;3.5;1.0;1.5;7.6;4.0;2;69.0;4;6.5
1;47;4.7;2.8;0.0;0.9;2.0;2.2;3.4;1.3;2.4;7.2;4.0;0;67.0;4;5.5
0;23;5.1;2.5;0.7;0.5;1.3;4.5;3.7;1.2;1.3;6.6;0.0;2;44.0;10;1.0
0;74;7.9;2.6;3.3;0.8;1.8;4.5;3.7;0.5;1.7;6.9;1.3;1;59.0;8;2.1
1;73;1.2;0.7;1.2;0.5;0.1;0.6;1.3;2.6;2.4;7.4;4.3;1;89.0;1;10.0
1;20;4.9;0.4;0.9;0.1;2.7;4.5;4.4;1.5;0.9;8.6;0.0;1;44.0;10;1.6
0;30;4.6;3.1;1.5;0.0;0.9;3.6;3.6;1.5;1.6;7.5;1.7;1;61.0;6;4.6
1;43;4.9;0.2;2.6;1.4;1.2;1.4;2.5;2.2;2.2;6.7;4.2;2;78.0;2;7.7
0;17;5.8;1.9;1.4;1.0;0.3;4.5;3.9;1.2;1.0;7.1;0.5;2;54.0;9;1.0
2;34;4.4;1.7;2.2;1.2;0.6;4.1;3.9;1.4;2.1;7.8;5.2;2;70.0;6;4.5
1;74;5.6;1.6;1.3;0.6;3.0;4.1;3.9;1.9;0.2;7.9;2.6;1;64.0;7;5.9
1;73;5.6;2.3;2.2;0.7;1.5;4.5;3.8;0.6;1.1;7.2;0.0;1;43.0;10;1.0
0;50;3.7;1.4;1.7;0.5;1.1;3.5;3.8;1.2;1.0;7.5;1.4;1;61.0;5;4.8
0;33;5.3;2.4;1.1;1.3;1.1;3.6;3.8;1.3;1.6;7.6;1.9;2;52.0;6;4.9
0;40;4.5;2.1;1.8;0.4;1.4;2.7;3.7;2.7;1.5;6.9;2.7;2;73.0;4;7.7
2;17;7.8;3.9;0.9;0.0;2.1;2.4;3.5;1.8;1.6;7.2;4.4;1;75.0;4;6.7
1;33;2.1;0.8;0.0;0.9;1.6;3.5;3.4;2.2;1.9;7.9;9.1;1;83.0;5;4.9
0;34;4.7;2.0;1.5;0.5;1.6;2.8;3.5;2.4;1.4;7.7;2.7;2;60.0;4;5.3
0;46;2.2;2.4;0.1;0.7;0.5;2.4;3.5;1.7;1.7;7.7;2.3;1;72.0;4;7.3
0;21;7.1;1.8;2.2;1.0;1.1;4.5;4.0;1.4;0.6;6.3;0.0;1;44.0;9;1.0
1;66;2.8;0.8;1.5;0.3;1.6;1.7;2.6;2.5;1.7;7.7;6.0;1;86.0;2;5.4
0;55;7.2;3.1;3.1;0.5;1.4;4.5;3.6;1.2;0.4;6.6;0.2;0;58.0;10;1.8
0;47;4.0;2.3;1.1;0.4;1.0;1.5;2.6;2.7;1.6;8.4;4.0;0;83.0;2;9.0
1;54;4.2;0.9;1.5;1.4;0.9;3.9;3.9;1.9;0.3;8.4;0.0;1;53.0;7;1.5
1;53;4.2;2.4;0.0;0.6;1.8;2.4;3.6;1.6;1.3;6.9;2.5;2;79.0;4;6.8
0;32;6.1;3.5;0.3;0.7;1.9;3.9;3.7;0.8;1.2;6.8;1.7;2;59.0;7;2.5
1;54;3.4;2.0;0.0;0.0;2.4;1.0;0.9;2.3;2.3;6.4;3.7;2;77.0;1;7.7
1;15;8.6;2.0;2.7;1.0;1.6;4.4;3.9;1.5;0.7;7.3;3.6;2;58.0;8;2.3
1;25;5.6;3.4;1.0;0.9;0.0;4.5;4.0;1.1;1.2;7.0;0.0;0;53.0;10;1.0
0;42;7.1;1.1;3.0;0.1;3.8;3.9;3.6;2.0;1.3;7.2;1.3;2;58.0;7;2.3
0;71;5.6;3.6;0.0;1.8;1.4;4.3;4.0;0.8;1.3;7.1;1.7;0;55.0;7;1.9
0;39;7.3;2.9;3.2;0.8;1.0;4.5;4.0;0.7;1.3;6.3;0.0;0;39.0;10;1.0
1;64;2.9;1.2;1.4;0.2;1.3;1.0;1.6;3.0;3.1;7.7;4.3;1;87.0;1;10.0
0;37;3.6;1.4;1.9;0.6;1.0;2.7;3.4;1.5;1.9;8.2;2.7;2;74.0;4;5.0
0;45;1.9;1.5;0.3;0.4;0.6;2.3;3.3;2.2;1.9;7.8;3.4;2;68.0;3;7.5
0;44;4.5;0.3;2.1;1.5;2.0;1.0;1.3;2.5;3.4;6.9;3.9;0;79.0;1;9.4
0;56;4.8;2.2;1.1;1.2;1.3;3.8;3.9;1.1;1.8;7.3;2.6;2;72.0;7;1.7
1;49;3.0;1.2;0.2;0.9;1.3;0.7;1.4;2.6;2.3;7.9;5.3;1;86.0;1;9.1
0;21;4.8;2.3;0.2;1.6;0.0;4.2;3.9;1.0;1.2;7.3;3.0;2;61.0;7;3.9
1;74;1.2;0.8;0.2;0.0;1.2;0.7;1.1;3.1;2.6;7.3;4.6;2;79.0;1;10.0
0;30;5.5;2.8;1.9;1.1;0.3;4.1;3.6;1.6;1.4;8.3;1.0;0;64.0;7;2.9
1;40;3.9;2.7;0.8;0.9;0.9;2.8;3.2;1.8;2.0;6.8;8.4;1;79.0;4;4.9
1;62;2.7;1.4;0.0;0.5;1.6;1.9;3.1;1.4;1.3;8.8;4.1;0;77.0;3;7.2
1;71;4.5;2.3;1.9;0.5;0.8;3.9;3.9;1.5;1.6;7.4;0.8;2;60.0;7;3.3
0;66;3.4;2.1;0.0;1.2;0.9;0.9;1.5;2.4;2.9;8.0;5.3;0;93.0;1;8.2
1;74;7.4;3.3;3.0;1.1;1.5;4.5;3.9;1.4;1.4;7.2;0.0;1;50.0;8;1.0
0;63;4.9;1.1;3.7;0.0;0.9;2.1;2.4;2.2;2.9;7.0;5.6;0;74.0;2;8.8
1;16;5.4;1.9;0.1;1.7;0.3;4.5;4.1;1.2;1.1;8.0;0.0;0;49.0;10;1.0
1;15;6.7;1.4;2.7;1.3;0.0;3.7;3.5;1.5;1.3;7.4;3.7;1;68.0;6;2.8
0;62;5.1;2.0;1.9;0.4;1.7;3.6;3.6;1.6;1.3;7.3;2.1;0;61.0;6;5.7
1;26;4.3;2.5;0.9;0.1;0.9;1.7;2.6;2.5;2.5;7.8;5.4;1;77.0;2;8.4
1;19;4.5;1.4;1.0;1.3;0.0;4.5;3.7;2.3;0.9;7.3;3.0;2;54.0;7;1.4
0;51;6.4;1.7;2.2;0.9;2.6;2.4;2.9;1.4;2.0;6.1;3.7;2;67.0;3;7.6
1;46;6.0;2.9;1.5;1.0;1.7;4.5;4.1;1.3;0.9;6.4;0.0;2;53.0;9;2.4
1;73;3.2;3.2;0.0;0.9;0.2;1.5;2.1;2.6;3.2;7.6;6.4;2;71.0;2;7.7
1;69;7.7;2.4;3.8;1.3;0.7;4.3;3.7;1.8;0.8;6.9;1.0;2;55.0;8;3.9
0;23;7.7;1.9;2.0;1.1;2.4;4.5;4.0;0.0;1.2;7.0;0.8;2;48.0;10;1.0
0;55;3.6;1.8;1.4;0.3;1.2;0.9;1.1;2.2;2.7;7.4;5.8;0;94.0;1;10.0
0;49;3.5;2.5;0.7;0.2;1.0;1.3;2.0;2.5;2.6;7.0;2.5;2;79.0;2;5.8
0;33;6.3;2.2;1.3;0.8;2.2;4.5;3.9;1.1;1.2;6.6;0.3;1;59.0;10;1.0
1;62;5.5;0.5;2.9;2.0;1.2;2.5;3.5;0.7;2.4;6.9;3.4;2;72.0;4;7.3
1;30;6.6;2.5;1.8;0.5;2.6;4.5;3.7;1.4;1.2;7.6;1.9;0;49.0;8;1.0
0;17;5.2;1.2;1.9;0.8;1.0;4.5;3.9;1.2;1.5;6.9;0.0;2;42.0;10;1.6
1;34;2.5;0.7;0.1;1.1;0.8;1.6;2.6;2.9;2.4;8.2;6.3;0;66.0;2;9.0
1;38;1.8;0.5;1.1;0.3;1.4;1.0;1.4;2.9;1.9;7.3;5.6;2;86.0;1;9.9
1;68;5.9;1.8;1.6;1.1;2.4;3.6;3.6;1.6;0.9;7.8;2.9;0;71.0;6;4.4
1;70;4.2;1.1;2.3;0.6;1.6;2.2;3.2;2.4;2.4;7.2;5.7;2;75.0;3;6.0
2;47;2.8;0.2;1.0;1.3;1.5;1.6;2.4;2.9;2.7;7.5;6.4;1;77.0;2;8.2
1;38;3.6;1.7;2.5;0.0;0.6;4.4;3.9;2.0;1.4;7.4;0.0;1;59.0;8;2.2
0;66;2.7;1.6;0.2;2.0;0.4;1.1;1.4;3.2;3.0;8.0;4.9;1;91.0;1;6.9
1;25;6.9;1.9;1.6;0.4;2.4;4.5;3.8;0.9;1.1;7.2;0.0;2;51.0;10;1.0
2;63;5.3;1.4;1.4;0.9;2.5;2.8;3.6;2.0;1.7;7.4;3.9;0;72.0;5;4.8
1;22;7.1;3.6;0.0;0.6;2.4;4.5;3.9;0.8;1.6;7.1;0.7;2;42.0;10;1.0
1;50;5.0;2.5;1.4;0.0;2.2;2.2;3.2;2.1;2.7;7.1;4.4;1;72.0;3;6.4
0;52;4.7;1.6;0.9;1.1;1.8;4.1;3.6;2.2;1.8;8.0;1.1;1;56.0;6;3.5
0;54;6.2;1.9;3.1;0.4;1.8;3.9;4.0;2.5;2.0;7.3;2.3;1;62.0;7;2.1
1;34;6.3;3.3;1.0;0.9;1.5;3.6;3.7;1.6;0.7;7.5;0.1;1;52.0;6;6.4
1;49;5.8;2.9;1.9;0.1;2.0;2.7;3.2;1.9;1.6;7.4;7.2;2;80.0;4;4.8
1;62;1.7;0.7;0.1;0.4;1.4;1.0;1.0;1.8;2.2;7.6;1.7;2;78.0;1;7.6
1;39;4.0;1.1;1.8;0.4;2.0;4.0;4.1;1.5;0.7;8.7;2.6;0;62.0;7;3.6
1;49;4.4;1.3;1.0;0.9;2.3;1.7;2.5;2.7;2.9;8.1;4.6;2;88.0;2;7.2
0;39;2.4;1.6;0.6;0.8;0.1;1.7;2.0;2.4;2.4;7.4;5.8;1;92.0;2;6.6
1;43;8.4;1.5;4.6;0.5;2.5;4.4;4.0;1.6;1.5;7.9;0.9;2;62.0;8;1.8
1;32;4.6;2.0;1.1;0.4;1.3;3.7;3.3;1.5;1.3;7.9;5.8;2;77.0;5;5.0
0;60;6.8;2.7;1.3;0.8;2.9;4.5;4.0;1.6;1.6;6.6;1.1;0;48.0;9;1.5
2;32;8.4;2.8;2.5;0.7;2.7;4.5;3.5;0.6;1.2;7.4;1.6;2;53.0;9;1.2
0;16;4.6;1.7;0.7;0.7;0.4;4.5;3.5;1.5;1.2;7.6;0.0;2;59.0;10;1.0
1;68;4.5;0.5;1.9;1.8;1.4;3.5;3.7;1.9;1.7;7.5;2.1;2;69.0;5;5.5
1;49;2.7;1.1;2.1;0.9;0.0;2.7;3.7;1.8;1.7;8.1;0.9;0;67.0;4;6.8
0;30;5.7;1.5;1.8;1.8;1.0;4.5;4.2;1.3;0.7;7.5;0.0;1;46.0;9;1.0
1;55;6.0;0.9;4.0;0.6;1.8;1.6;2.3;2.0;1.8;6.2;3.5;2;74.0;2;7.5
1;50;5.7;3.0;0.6;0.6;2.2;3.0;3.6;1.7;2.4;6.6;5.8;1;76.0;4;6.7
0;47;5.2;0.9;3.2;0.3;1.5;2.7;3.6;0.9;1.4;6.9;3.3;2;66.0;5;4.7
0;18;7.8;2.6;2.0;0.8;1.8;4.5;4.0;1.4;0.8;8.0;0.4;0;47.0;10;1.0
0;47;3.4;0.5;2.5;0.4;0.7;2.8;3.3;2.0;1.7;7.9;3.9;1;70.0;4;5.3
1;28;5.8;2.6;1.9;0.3;1.4;4.5;4.1;1.7;0.6;7.5;0.0;0;53.0;8;1.0
1;35;5.7;1.9;3.6;0.0;0.8;4.1;4.0;1.2;1.3;7.4;2.2;1;58.0;7;3.4
2;62;6.7;3.4;1.1;1.5;1.7;4.4;4.0;1.1;1.2;6.7;0.0;1;51.0;8;3.8
1;34;5.4;1.0;2.0;0.4;2.8;4.5;3.6;1.2;1.2;6.6;0.4;2;53.0;8;3.0
0;70;6.6;1.5;2.9;1.5;1.3;3.3;3.8;1.4;1.3;7.7;2.1;2;70.0;5;4.4
0;22;3.8;1.7;0.9;0.5;0.0;4.5;4.0;1.8;1.7;8.3;0.0;1;44.0;9;1.0
0;21;7.7;1.9;2.6;1.0;1.6;4.5;4.0;1.1;1.4;7.4;0.0;2;47.0;10;1.0
1;17;7.0;1.7;1.5;0.6;2.1;4.5;3.2;1.5;1.6;6.9;0.6;0;56.0;9;1.0
1;31;2.4;1.7;0.1;0.8;0.5;0.9;0.9;2.5;2.4;7.5;6.1;2;79.0;1;9.8
0;47;2.8;1.7;0.0;0.0;2.6;4.1;3.9;1.5;1.7;8.0;0.0;2;50.0;6;4.8
0;62;3.0;0.2;1.4;1.3;0.8;2.0;3.4;2.3;1.9;7.6;8.4;2;76.0;3;6.6
0;26;6.3;2.9;2.6;0.4;0.6;4.5;3.7;1.6;1.1;7.2;0.0;2;53.0;8;1.9
1;73;5.0;4.6;0.0;1.2;0.0;3.0;3.4;1.8;1.8;7.1;6.5;2;74.0;4;5.4
1;65;4.7;2.3;1.7;0.0;1.7;2.7;3.1;0.9;1.4;7.1;2.5;1;72.0;5;4.5
0;36;5.8;1.0;2.5;0.1;3.2;4.3;3.9;2.0;1.5;7.2;1.3;0;55.0;9;1.2
0;69;2.6;1.1;0.1;0.8;1.8;2.6;3.3;1.2;1.9;6.9;5.8;0;80.0;4;5.5
0;36;3.5;2.6;0.8;0.5;0.7;1.1;1.1;2.7;1.9;7.9;5.2;0;85.0;1;7.7
1;60;6.2;2.3;2.1;0.9;1.9;4.5;4.2;1.3;1.8;6.3;1.9;2;51.0;9;1.1
0;44;6.0;1.7;2.4;0.7;2.2;4.5;4.0;1.6;1.4;7.8;1.3;2;59.0;9;1.6
0;52;9.1;2.7;3.3;1.7;2.6;4.5;3.9;1.1;1.7;6.6;0.0;2;46.0;10;1.0
0;52;1.4;0.2;0.9;0.9;0.2;1.7;2.4;3.0;2.4;7.8;7.8;1;83.0;2;10.0
1;59;5.8;2.7;0.6;0.3;3.0;4.5;4.2;1.0;1.0;7.5;0.0;2;48.0;9;1.0
1;65;6.6;2.2;3.3;0.4;1.6;4.1;3.6;2.1;0.9;7.1;1.5;2;64.0;7;2.2
0;68;5.2;1.1;0.7;1.3;3.2;3.1;3.4;1.5;1.4;6.9;3.8;1;68.0;5;6.8
1;22;5.2;0.7;2.1;0.0;1.6;4.5;3.6;1.1;1.4;7.5;0.0;1;50.0;10;1.4
1;41;8.1;2.1;3.9;0.9;2.0;4.5;3.9;2.0;1.0;8.0;0.0;0;52.0;8;4.4
0;41;4.6;3.3;2.3;0.0;0.5;3.8;3.8;1.7;1.0;7.8;0.0;1;70.0;6;4.0
1;48;7.0;1.8;2.4;1.3;2.4;4.5;3.8;0.7;1.4;6.8;0.0;2;58.0;9;1.0
0;35;4.2;1.2;2.9;0.3;0.3;3.2;3.9;1.6;1.4;7.3;3.2;1;69.0;5;4.9
1;44;6.1;2.2;2.1;0.9;1.7;3.9;3.9;1.9;1.3;7.0;3.4;1;61.0;6;4.6
0;47;6.9;3.6;2.4;0.6;1.0;4.4;3.7;1.6;0.5;6.6;1.9;1;54.0;8;3.2
2;42;3.6;2.4;1.1;0.0;1.3;3.3;3.4;2.0;1.0;7.8;1.7;2;80.0;5;6.0
1;61;7.8;2.5;2.8;1.0;2.5;4.5;3.7;1.4;0.8;6.8;0.0;1;50.0;9;1.0
1;47;5.3;3.1;2.0;0.2;1.0;2.3;2.9;2.6;2.0;7.5;4.4;2;67.0;3;7.7
1;19;6.7;2.4;0.0;1.1;2.5;4.5;4.3;0.8;0.8;5.8;1.0;1;45.0;10;1.0
1;74;3.0;1.3;1.8;0.0;1.0;1.5;2.2;2.9;2.4;8.0;7.7;1;80.0;2;7.1
0;62;1.3;0.4;0.0;0.7;1.5;1.9;2.4;2.3;2.2;7.5;3.6;0;86.0;2;8.1
0;33;6.9;1.2;2.3;0.6;3.5;3.6;3.6;1.5;2.2;6.6;7.3;2;68.0;5;2.8
1;18;4.5;1.0;1.2;0.2;1.5;4.5;3.6;0.8;1.3;6.7;2.2;0;63.0;9;1.0
1;49;8.0;2.6;3.6;1.4;1.3;4.5;4.1;0.8;1.0;6.6;0.0;2;43.0;10;1.0
1;63;5.8;2.7;2.0;0.6;1.5;3.1;3.5;1.6;1.9;7.0;1.9;0;64.0;5;5.4
0;31;5.1;2.2;2.5;0.3;1.1;4.0;3.7;1.0;1.2;7.8;2.1;2;56.0;7;4.4
1;58;1.7;0.9;0.3;0.8;0.4;2.6;3.4;2.2;1.7;7.6;7.6;2;71.0;4;5.6
0;42;8.5;3.6;2.3;0.0;3.5;4.5;3.9;0.9;0.7;7.4;0.6;2;44.0;10;1.0
0;44;4.4;1.6;0.8;2.1;1.0;2.9;3.8;1.7;1.5;7.6;3.5;1;69.0;5;4.2
0;43;4.1;2.5;2.7;0.0;0.0;3.7;3.6;1.5;1.1;8.4;1.5;0;59.0;6;4.1
1;60;3.1;2.0;0.3;0.9;1.2;0.8;1.3;2.4;3.3;7.4;2.6;1;82.0;1;10.0
0;67;5.2;2.2;1.6;0.6;1.8;3.5;3.7;0.7;0.8;7.5;8.3;1;64.0;5;6.9
1;20;6.1;2.5;0.2;1.3;1.2;4.5;3.7;1.1;1.1;7.9;1.8;2;49.0;10;1.0
1;49;4.5;1.4;1.6;0.7;1.4;2.6;3.4;2.1;1.4;7.8;5.0;1;74.0;4;5.8
0;74;7.3;3.2;3.7;0.2;1.2;3.2;3.4;1.5;1.3;7.0;3.6;2;66.0;5;4.2
0;55;3.7;0.6;2.3;0.0;1.8;3.4;3.7;1.0;1.1;7.3;1.7;1;77.0;5;4.3
1;51;4.1;1.1;1.5;0.0;2.2;4.1;3.4;2.1;1.0;6.5;0.0;2;53.0;7;2.8
1;38;3.6;3.2;0.0;0.5;1.2;1.8;3.3;2.6;1.5;7.4;5.5;1;72.0;3;6.2
1;43;7.8;2.5;0.9;1.4;4.0;4.5;3.8;1.7;0.9;6.6;0.0;1;56.0;8;2.6
1;63;7.5;4.3;2.0;0.0;2.4;4.1;3.9;1.8;1.4;6.8;0.0;1;51.0;8;3.6
1;60;5.1;2.1;0.9;1.7;1.4;4.5;4.0;2.2;1.1;7.4;0.0;1;48.0;8;3.6
1;67;7.2;3.5;3.1;1.3;0.1;3.1;3.3;1.9;1.8;6.3;3.4;1;59.0;4;5.2
1;45;2.0;0.3;1.6;0.0;1.5;0.9;1.1;2.9;3.0;7.2;3.9;1;87.0;1;8.9
0;49;4.9;0.7;2.7;0.0;2.2;4.5;4.0;2.2;1.3;7.6;1.8;0;58.0;8;3.6
0;74;5.8;2.8;1.7;0.0;2.2;2.6;3.6;1.8;1.4;6.6;4.4;1;81.0;4;6.5
0;47;1.4;0.4;1.2;0.8;0.0;0.8;1.4;2.2;3.0;7.8;6.1;2;88.0;1;10.0
1;66;4.2;1.8;1.0;0.6;1.5;2.7;3.3;2.8;1.6;6.7;3.7;0;72.0;4;6.6
0;35;3.7;3.1;0.4;0.5;0.9;4.5;4.2;1.8;1.5;7.8;0.0;1;56.0;9;2.0
0;46;7.1;2.5;2.7;0.3;2.9;4.4;4.3;2.1;1.3;7.4;2.8;2;61.0;8;1.5
0;37;3.9;2.0;1.0;0.7;1.5;2.9;3.3;1.5;1.5;8.2;4.6;0;77.0;4;5.4
